country_region_code,date,Retail & Recreation,Grocery & Pharmacy,Parks,Transit stations,Workplaces,Residential
AT,12/22/2020,-17.43243243,25.40425532,-29.13888889,-28.53488372,-30.23469388,9.225806452
AT,12/23/2020,-16.40789474,43.53763441,-23.63888889,-28.75294118,-37.63265306,10.40860215
AT,12/24/2020,-61.25,-21.77419355,-41.18181818,-56.59090909,-75.25510204,21.47311828
AT,12/25/2020,-90.29268293,-94.08988764,-48.39534884,-69.63953488,-85.28865979,24.79347826
AT,12/26/2020,-86.21518987,-92.14606742,-12.82222222,-57.3974359,-56.3814433,14.33333333
AT,12/27/2020,-70.81967213,-47.41176471,-8.163265306,-47.47222222,-38.13684211,8.145833333
AT,12/28/2020,-64.24675325,-9.326315789,-34.53846154,-57.52873563,-64.37755102,21.6344086
AT,12/29/2020,-61.75641026,-10.28723404,-4.735294118,-52.8045977,-64.86734694,20.34408602
AT,12/30/2020,-57.61728395,14.87234043,-21.08571429,-52.27272727,-63.60204082,19.62365591
AT,12/31/2020,-67.6547619,-8.813186813,-5.648648649,-57.4137931,-74.60204082,21.94623656
BE,3/10/2020,-3.214285714,3.642857143,-4.571428571,-3.928571429,0.5,1.428571429
BE,3/11/2020,-3.785714286,3.857142857,-2.785714286,-4.214285714,0.571428571,1.428571429
BE,3/12/2020,-5.071428571,20.78571429,5.285714286,-6.071428571,-1.214285714,2.5
BE,3/13/2020,-5.642857143,38.64285714,-3.928571429,-15.71428571,-6.928571429,4.714285714
BE,3/14/2020,-69.92857143,-9.5,2.214285714,-33.28571429,-26.42857143,11.64285714
BE,3/15/2020,-63.14285714,-17.14285714,31.42857143,-29,-28.21428571,8.071428571
BE,3/16/2020,-29.35714286,15.78571429,11.35714286,-41.85714286,-36,13.78571429
BE,3/17/2020,-34.21428571,29.42857143,28.15384615,-44.78571429,-44.78571429,15.92857143
BE,3/18/2020,-60.42857143,-13.5,10.57142857,-54.85714286,-51.78571429,19.57142857
BE,3/19/2020,-75.07142857,-25.21428571,-16.85714286,-64.92857143,-61.5,26.85714286
BE,3/20/2020,-79.35714286,-24.5,-46.21428571,-70.14285714,-62.5,31
BE,3/21/2020,-84.78571429,-41.71428571,-37.85714286,-67.42857143,-51.21428571,22.21428571
BE,3/22/2020,-79.14285714,-46.07142857,-20.57142857,-61.64285714,-48.57142857,15.07142857
BE,3/23/2020,-75.07142857,-27.21428571,-18.71428571,-68.64285714,-65.64285714,26.5
BE,3/24/2020,-74.5,-23.35714286,-10.5,-67.71428571,-66.42857143,27.42857143
BE,3/25/2020,-77.35714286,-31.57142857,-19.64285714,-68.28571429,-65.71428571,26.07142857
BE,3/26/2020,-77.5,-26.92857143,-26.35714286,-70.14285714,-67.14285714,29.5
BE,3/27/2020,-78.57142857,-23.78571429,-28,-69.57142857,-66.14285714,31.57142857
BE,3/28/2020,-83.5,-39.5,-38.85714286,-67.07142857,-51.78571429,22
BE,3/29/2020,-84.14285714,-55.21428571,-67.07142857,-75.78571429,-52.28571429,17
BE,3/30/2020,-76.35714286,-31.35714286,-33,-70.28571429,-66.42857143,27.21428571
BE,3/31/2020,-75.42857143,-27.21428571,-19.92857143,-69.42857143,-66.71428571,27.71428571
BE,4/1/2020,-76.92857143,-33.21428571,-18.5,-67.92857143,-65.21428571,25.85714286
BE,4/2/2020,-77.35714286,-28.85714286,-37.78571429,-71.07142857,-66.78571429,29.5
BE,4/3/2020,-79.28571429,-24.21428571,-39.28571429,-71,-65.5,32
BE,4/4/2020,-82.85714286,-34.85714286,-33.64285714,-64.28571429,-50.5,21.78571429
BE,4/5/2020,-77.07142857,-38.92857143,-15.21428571,-58.64285714,-46.78571429,14.57142857
BE,4/6/2020,-74.71428571,-29.42857143,-17.28571429,-67.57142857,-66.42857143,26.42857143
BE,4/7/2020,-72.5,-21.78571429,1.071428571,-65.14285714,-66.57142857,26.42857143
BE,4/8/2020,-74.28571429,-27.21428571,-6.071428571,-64.64285714,-65.07142857,24.42857143
BE,4/9/2020,-73.35714286,-20.71428571,-9.285714286,-65.64285714,-66.64285714,27.5
BE,4/10/2020,-75.64285714,-16.92857143,-14.21428571,-65.92857143,-66.5,30.28571429
BE,4/11/2020,-80,-28.42857143,-23.78571429,-59.92857143,-47,20.14285714
BE,4/12/2020,-74.85714286,-41.71428571,-25,-59.5,-44.92857143,14.64285714
BE,4/13/2020,-86.92857143,-77.85714286,-30.92857143,-80.14285714,-88.07142857,34.71428571
BE,4/14/2020,-73.21428571,-12.71428571,-25.14285714,-68.35714286,-66.57142857,27.21428571
BE,4/15/2020,-74.78571429,-26.35714286,-12.14285714,-64.85714286,-64.14285714,24.85714286
BE,4/16/2020,-73.92857143,-22.57142857,-6.714285714,-65,-65.21428571,27.35714286
BE,4/17/2020,-75.92857143,-21.64285714,-15.85714286,-65.57142857,-64.14285714,30
BE,4/18/2020,-80.07142857,-36.42857143,-53.78571429,-66.5,-45.07142857,22
BE,4/19/2020,-75.78571429,-44.07142857,-30.42857143,-60.85714286,-41.07142857,14.71428571
BE,4/20/2020,-65.85714286,-29.42857143,-7.428571429,-63.71428571,-60.64285714,24.5
BE,4/21/2020,-65.21428571,-23.21428571,-0.928571429,-62.21428571,-60.28571429,24.64285714
BE,4/22/2020,-67.92857143,-26.64285714,-2.5,-60.64285714,-58.57142857,22.71428571
BE,4/23/2020,-66.07142857,-20.71428571,-0.571428571,-60.85714286,-60.28571429,25.14285714
BE,4/24/2020,-69.92857143,-20.28571429,-17.28571429,-62.85714286,-58.92857143,27.92857143
BE,4/25/2020,-75.07142857,-30.28571429,-26.07142857,-56.85714286,-38.92857143,19.28571429
BE,4/26/2020,-69.78571429,-34.28571429,-3,-51,-35.78571429,12.85714286
BE,4/27/2020,-62.85714286,-27,4.357142857,-60.21428571,-58.42857143,22.92857143
BE,4/28/2020,-67.14285714,-23.78571429,-36.57142857,-65.42857143,-58.57142857,24.64285714
BE,4/29/2020,-67.07142857,-21.07142857,-30.5,-62.5,-56.35714286,22.64285714
BE,4/30/2020,-58.14285714,-1.857142857,-29.64285714,-62.14285714,-57.71428571,24.57142857
BE,5/1/2020,-83.14285714,-70.07142857,-37.78571429,-75.42857143,-83.28571429,37.21428571
BE,5/2/2020,-70.5,-20.21428571,-39.92857143,-59.78571429,-37.5,19.42857143
BE,5/3/2020,-68.5,-36.71428571,-13.42857143,-52.78571429,-32.64285714,13.07142857
BE,5/4/2020,-55.5,-20,-3,-57.28571429,-53.64285714,21.14285714
BE,5/5/2020,-55,-16.35714286,16.14285714,-55.35714286,-53.28571429,21.42857143
BE,5/6/2020,-56.71428571,-19.92857143,20.28571429,-52.28571429,-51,19.14285714
BE,5/7/2020,-54.92857143,-13,18.35714286,-53.21428571,-52.42857143,21.64285714
BE,5/8/2020,-59,-12.28571429,9.714285714,-53.5,-51.14285714,23.92857143
BE,5/9/2020,-64.57142857,-18.92857143,13.71428571,-44.92857143,-28.42857143,15.14285714
BE,5/10/2020,-58.28571429,-24.42857143,-36.42857143,-46.14285714,-15.78571429,9.785714286
BE,5/11/2020,-40,-19.42857143,-15.64285714,-52.14285714,-48.57142857,19.21428571
BE,5/12/2020,-37.92857143,-11.21428571,7.071428571,-47.71428571,-47.35714286,19
BE,5/13/2020,-43.28571429,-15.42857143,-5.857142857,-47.64285714,-45.78571429,17.57142857
BE,5/14/2020,-44.5,-8.5,-1.857142857,-46.35714286,-47.14285714,19.57142857
BE,5/15/2020,-48.21428571,-7.285714286,0,-43.5,-44.64285714,20.85714286
BE,5/16/2020,-53.64285714,-14.28571429,-4.571428571,-33.64285714,-17.5,13.35714286
BE,5/17/2020,-56.71428571,-14.07142857,31.57142857,-27,-12.42857143,8.642857143
BE,5/18/2020,-32.28571429,-9.857142857,16.76923077,-38.21428571,-43.21428571,16
BE,5/19/2020,-30.92857143,-1.571428571,27.38461538,-35.78571429,-42.64285714,15.64285714
BE,5/20/2020,-24.71428571,11.21428571,31.57142857,-35.5,-42.42857143,12.71428571
BE,5/21/2020,-65.5,-53.07142857,73.61538462,-51.57142857,-80.14285714,25.28571429
BE,5/22/2020,-35.35714286,4.785714286,-2.142857143,-47.42857143,-61.71428571,23.35714286
BE,5/23/2020,-46.07142857,-13.35714286,-3.928571429,-33.92857143,-12.85714286,12.64285714
BE,5/24/2020,-54.78571429,-18.64285714,8.928571429,-31.57142857,-10.42857143,8.571428571
BE,5/25/2020,-26.71428571,-10.42857143,21.46153846,-38.07142857,-41.78571429,14.92857143
BE,5/26/2020,-25.85714286,-3.928571429,37.69230769,-35.42857143,-39.35714286,14.35714286
BE,5/27/2020,-30.5,-7.214285714,38.28571429,-35.21428571,-38.71428571,13.28571429
BE,5/28/2020,-28.78571429,0.785714286,29.5,-35,-39.71428571,15.35714286
BE,5/29/2020,-34.85714286,3.142857143,27.71428571,-34.07142857,-38.14285714,16.14285714
BE,5/30/2020,-38.64285714,-0.571428571,32.92857143,-20,0.285714286,8.428571429
BE,5/31/2020,-43.28571429,6,70.85714286,-13.85714286,0.714285714,4.928571429
BE,6/1/2020,-57.92857143,-55.85714286,124.0769231,-47.5,-78.21428571,22.57142857
BE,6/2/2020,-18.5,13.35714286,41.21428571,-30.21428571,-36.42857143,12.14285714
BE,6/3/2020,-27.35714286,-2.571428571,30.71428571,-31.71428571,-35.57142857,11.85714286
BE,6/4/2020,-32.78571429,-2.785714286,-20.85714286,-38.07142857,-37.07142857,15.42857143
BE,6/5/2020,-38.78571429,-4.857142857,-30.14285714,-41.07142857,-35.78571429,17.35714286
BE,6/6/2020,-36.71428571,-6.357142857,-9.5,-29.35714286,-1.142857143,10
BE,6/7/2020,-41.92857143,-9.071428571,27,-24.78571429,1.714285714,6.857142857
BE,6/8/2020,-10.92857143,-11.5,-6.642857143,-33.92857143,-35.64285714,12.35714286
BE,6/9/2020,-11.35714286,-5,15.28571429,-31.07142857,-34.35714286,11.85714286
BE,6/10/2020,-14.21428571,-9.214285714,22,-30.85714286,-33.28571429,10.64285714
BE,6/11/2020,-11.28571429,-3.428571429,26.78571429,-29.42857143,-34.35714286,12.14285714
BE,6/12/2020,-15.35714286,-2.714285714,26,-28.71428571,-32.71428571,12.14285714
BE,6/13/2020,-18.14285714,-5.642857143,58.28571429,-14.35714286,7.714285714,4.928571429
BE,6/14/2020,-14.57142857,-3.285714286,59.14285714,-11.5,18.5,1.642857143
BE,6/15/2020,-4.857142857,-6.785714286,51,-26.85714286,-34,10.14285714
BE,6/16/2020,-4.785714286,0,45.5,-26,-32.64285714,10.5
BE,6/17/2020,-15.42857143,-8.5,3.285714286,-31.14285714,-32.92857143,10.42857143
BE,6/18/2020,-8.642857143,-2.571428571,33.42857143,-27.92857143,-33.42857143,10.64285714
BE,6/19/2020,-10.35714286,-1.571428571,50.42857143,-24.5,-32,9.857142857
BE,6/20/2020,-15.35714286,-8.285714286,71.64285714,-10.28571429,7.214285714,3.5
BE,6/21/2020,-10.57142857,-3.357142857,74.21428571,-10.78571429,9.857142857,1.642857143
BE,6/22/2020,0.857142857,-4.428571429,69.84615385,-24.21428571,-35.71428571,8.857142857
BE,6/23/2020,5.285714286,4.357142857,99.76923077,-19.35714286,-34.85714286,8.285714286
BE,6/24/2020,-3.928571429,-0.785714286,90.14285714,-20.35714286,-30.92857143,6.714285714
BE,6/25/2020,-2.142857143,3.571428571,86.14285714,-20.64285714,-32.35714286,8.071428571
BE,6/26/2020,-12.5,-0.642857143,56.5,-22,-32.42857143,9.142857143
BE,6/27/2020,-16.35714286,-5.714285714,47.71428571,-11.57142857,3.357142857,3.571428571
BE,6/28/2020,-5.642857143,-1.928571429,68.64285714,-8.5,13.21428571,1
BE,6/29/2020,5.071428571,-1.357142857,58.64285714,-22.5,-33.14285714,8.142857143
BE,6/30/2020,5.071428571,0.571428571,49.21428571,-22.35714286,-32.21428571,8.357142857
BE,7/1/2020,-3.428571429,-5.857142857,39.57142857,-25,-34.07142857,7.285714286
BE,7/2/2020,0.571428571,-1.071428571,64.78571429,-23.5,-36,8.714285714
BE,7/3/2020,-5.642857143,-2.642857143,85.28571429,-21,-35.78571429,8.142857143
BE,7/4/2020,-14.28571429,-8.357142857,54.71428571,-10.07142857,1.285714286,2.928571429
BE,7/5/2020,-6.642857143,-3.357142857,67.28571429,-8.285714286,5.857142857,1
BE,7/6/2020,4.857142857,-3.571428571,93.5,-24.14285714,-40.35714286,8
BE,7/7/2020,8,0.285714286,127.4615385,-19.85714286,-39,7.214285714
BE,7/8/2020,-7.285714286,-8.071428571,32.57142857,-29.35714286,-37.07142857,7.857142857
BE,7/9/2020,-0.357142857,-3.142857143,82.92857143,-24.28571429,-38.21428571,8.5
BE,7/10/2020,-8.785714286,-2.571428571,78.85714286,-24.35714286,-37.78571429,8.357142857
BE,7/11/2020,-15.64285714,-11.57142857,105.9285714,-2.428571429,3,1.285714286
BE,7/12/2020,5,0.357142857,152.6428571,8.928571429,10.85714286,-1.857142857
BE,7/13/2020,8.5,-2.928571429,179.6923077,-19.78571429,-43.21428571,7.214285714
BE,7/14/2020,2.142857143,-1.428571429,93.14285714,-27.5,-43.42857143,9.642857143
BE,7/15/2020,-2,-8.071428571,112.2142857,-25.5,-39,7
BE,7/16/2020,-3.357142857,-2.928571429,72,-31.14285714,-42.42857143,10.28571429
BE,7/17/2020,-10,-4.642857143,118.2142857,-24.57142857,-41.57142857,8.714285714
BE,7/18/2020,-20.21428571,-12.85714286,138.0714286,-4.5,0,0.5
BE,7/19/2020,-0.785714286,0.714285714,165.3571429,3.071428571,7.714285714,-1.928571429
BE,7/20/2020,19.14285714,11.35714286,180.5,-27.21428571,-58.21428571,9.571428571
BE,7/21/2020,-23.64285714,-54.07142857,264.5454545,-35.21428571,-74.78571429,15.07142857
BE,7/22/2020,0.857142857,1.571428571,174.9285714,-24.64285714,-45.78571429,7.285714286
BE,7/23/2020,0,-0.714285714,178.5,-25.35714286,-47.92857143,9.714285714
BE,7/24/2020,-16,-2.928571429,111,-29.85714286,-47,11.57142857
BE,7/25/2020,-25.85714286,-13.42857143,85.35714286,-16.64285714,-4.142857143,4.142857143
BE,7/26/2020,-13.07142857,-6.642857143,109.8571429,-7.642857143,6.428571429,0.857142857
BE,7/27/2020,-0.785714286,-3.285714286,157.8461538,-31.14285714,-51,10.78571429
BE,7/28/2020,-1.428571429,-1.571428571,156.6428571,-31.07142857,-49.28571429,11.64285714
BE,7/29/2020,-8.928571429,-9.357142857,160.8571429,-29.42857143,-47.28571429,9.428571429
BE,7/30/2020,-5.857142857,-0.142857143,159.5714286,-30.42857143,-50.14285714,11
BE,7/31/2020,-24.07142857,-6.857142857,128.8571429,-32.35714286,-50.07142857,11.85714286
BE,8/1/2020,-26.71428571,-14.57142857,103.7142857,-16.71428571,-3.357142857,4.214285714
BE,8/2/2020,-1,-2.214285714,125.5714286,-6.214285714,8.142857143,0.5
BE,8/3/2020,2.428571429,-3.071428571,122.3571429,-33.42857143,-49.71428571,11.21428571
BE,8/4/2020,7.428571429,0.928571429,183,-28.5,-48.07142857,10.21428571
BE,8/5/2020,-2.285714286,-5.571428571,167.7857143,-28.07142857,-45.64285714,8.357142857
BE,8/6/2020,-3.714285714,-0.357142857,155.2857143,-30.78571429,-48.28571429,11
BE,8/7/2020,-17.78571429,-4.714285714,132.6428571,-31.85714286,-47.42857143,11.42857143
BE,8/8/2020,-29.35714286,-14.42857143,106.8571429,-18.42857143,-5.357142857,4.5
BE,8/9/2020,-15.85714286,-1.285714286,106.6428571,-13.57142857,5.071428571,1.071428571
BE,8/10/2020,0.142857143,-2,142.8571429,-32.14285714,-47.85714286,10.35714286
BE,8/11/2020,-0.857142857,-1.571428571,149.5714286,-32.35714286,-46.92857143,10.5
BE,8/12/2020,-8.785714286,-9,131.7142857,-32.21428571,-44.07142857,9.142857143
BE,8/13/2020,-6.785714286,-3.357142857,112.2142857,-33.42857143,-45.92857143,11.57142857
BE,8/14/2020,-9,6.142857143,106.7857143,-30.35714286,-44.85714286,10.71428571
BE,8/15/2020,-46,-55.28571429,109.7857143,-21.71428571,-19.28571429,6.285714286
BE,8/16/2020,-5.857142857,7.214285714,106.4285714,-10.42857143,6.428571429,0.857142857
BE,8/17/2020,7.538461538,5.428571429,97.33333333,-30.14285714,-48.07142857,9.857142857
BE,8/18/2020,1.384615385,-1.142857143,89.25,-28.92857143,-41.64285714,9.357142857
BE,8/19/2020,-4.214285714,-9.357142857,83.57142857,-27.57142857,-39.5,7.785714286
BE,8/20/2020,-4.071428571,-7.357142857,83,-28.92857143,-42,9.214285714
BE,8/21/2020,-11.92857143,-7.642857143,94.25,-28.78571429,-40.5,9.785714286
BE,8/22/2020,-18,-14.35714286,62.66666667,-14.5,-0.857142857,3.428571429
BE,8/23/2020,-12.53846154,-8.769230769,56.4,-13.64285714,6.307692308,1.214285714
BE,8/24/2020,0.923076923,-4.571428571,67.625,-29.92857143,-41,8.857142857
BE,8/25/2020,0.230769231,-2.285714286,61.71428571,-28.64285714,-39.71428571,9.071428571
BE,8/26/2020,-4.571428571,-9.071428571,44,-28.85714286,-36.5,7.857142857
BE,8/27/2020,1.642857143,-4.214285714,73.5,-25.07142857,-37.85714286,8.571428571
BE,8/28/2020,-7.071428571,-2.785714286,41.2,-26.42857143,-36.92857143,9.214285714
BE,8/29/2020,-12.21428571,-9.071428571,35.3,-13.14285714,-0.071428571,3.142857143
BE,8/30/2020,-12.84615385,-9.384615385,25.18181818,-14.85714286,5.461538462,1.785714286
BE,8/31/2020,12,3.071428571,55.42857143,-25.78571429,-39.78571429,8.857142857
BE,9/1/2020,4.714285714,3.571428571,64.5,-16.35714286,-36.07142857,7.214285714
BE,9/2/2020,-0.714285714,-2.642857143,67.125,-13.92857143,-31.14285714,5.214285714
BE,9/3/2020,-6.785714286,-2.357142857,37.25,-16.35714286,-33.21428571,6.428571429
BE,9/4/2020,-9.357142857,-3.214285714,51.7,-13.78571429,-31.21428571,5.571428571
BE,9/5/2020,-11.07142857,-8,58.2,-10.78571429,-0.571428571,2.857142857
BE,9/6/2020,-1,-1.692307692,84.77777778,-2.071428571,5.538461538,0.214285714
BE,9/7/2020,-1,-1.642857143,73.57142857,-12.5,-34.57142857,4.428571429
BE,9/8/2020,-2.214285714,-0.428571429,65.85714286,-11,-33.35714286,4.785714286
BE,9/9/2020,-3.785714286,-3.928571429,63.5,-11,-29.14285714,4.285714286
BE,9/10/2020,-4.5,-3,74.625,-10.42857143,-30.78571429,4.357142857
BE,9/11/2020,-7.428571429,-2.785714286,100.5714286,-8.428571429,-29.5,3.5
BE,9/12/2020,-11.14285714,-6.357142857,110.1428571,-3.642857143,1.142857143,0.428571429
BE,9/13/2020,5.071428571,1.428571429,149.6428571,7.928571429,7.571428571,-2.571428571
BE,9/14/2020,0.928571429,-2.428571429,120.3846154,-7.357142857,-26.14285714,2.785714286
BE,9/15/2020,-2.714285714,-1.357142857,124.1538462,-7.214285714,-25.42857143,3.5
BE,9/16/2020,-5.071428571,-5.285714286,102.4285714,-7.5,-24.28571429,3.285714286
BE,9/17/2020,-6.785714286,-5.071428571,86.42857143,-10.57142857,-25.71428571,4.357142857
BE,9/18/2020,-9.785714286,-4,94.57142857,-8,-24.57142857,3.928571429
BE,9/19/2020,-13.42857143,-8.785714286,109.5714286,-5.5,-0.714285714,1.071428571
BE,9/20/2020,1.714285714,-0.571428571,131.2857143,11.07142857,5.642857143,-0.928571429
BE,9/21/2020,-3.428571429,-4.428571429,93.23076923,-9,-26.42857143,4
BE,9/22/2020,-5.857142857,-3.428571429,91.15384615,-7.714285714,-24.21428571,4.357142857
BE,9/23/2020,-11,-4.071428571,49.85714286,-9.928571429,-21.07142857,5.142857143
BE,9/24/2020,-13.85714286,-4.285714286,31.5,-13.57142857,-22.35714286,6.142857143
BE,9/25/2020,-18.64285714,-5.071428571,13.07142857,-14.21428571,-22.5,7
BE,9/26/2020,-19.85714286,-8.285714286,9.285714286,-23.64285714,-3.428571429,5.285714286
BE,9/27/2020,-19.71428571,-11.42857143,22.07142857,-17.92857143,1.357142857,3.357142857
BE,9/28/2020,-14.71428571,-8.785714286,2.357142857,-20.85714286,-24.28571429,7.357142857
BE,9/29/2020,-7.071428571,0.071428571,40.85714286,-11.35714286,-19.85714286,5.357142857
BE,9/30/2020,-7.071428571,-2.071428571,33.57142857,-9.785714286,-19.21428571,4.714285714
BE,10/1/2020,-12.78571429,-1.428571429,6.928571429,-13.28571429,-17.92857143,6.214285714
BE,10/2/2020,-12.78571429,0.285714286,10.57142857,-11.14285714,-19.5,6.285714286
BE,10/3/2020,-11.21428571,-2.285714286,14.07142857,-14.92857143,-2.428571429,3.928571429
BE,10/4/2020,-10,-9.071428571,18.71428571,-13.92857143,2.571428571,2.714285714
BE,10/5/2020,-9.142857143,-3.642857143,16.71428571,-13.64285714,-23,6.285714286
BE,10/6/2020,-11.14285714,-1.714285714,20.42857143,-11.64285714,-19.14285714,5.642857143
BE,10/7/2020,-9.714285714,-2.357142857,23.85714286,-11.57142857,-17.14285714,5.214285714
BE,10/8/2020,-15.64285714,-3.428571429,6.428571429,-14.78571429,-18.14285714,6.642857143
BE,10/9/2020,-15.92857143,-1.428571429,26.21428571,-15.42857143,-19.21428571,6.785714286
BE,10/10/2020,-16.35714286,-6.142857143,32.14285714,-17.07142857,-2.714285714,5.142857143
BE,10/11/2020,-20.21428571,-8.928571429,28.78571429,-17.71428571,-0.071428571,4.071428571
BE,10/12/2020,-12.85714286,-3.285714286,26.28571429,-16.35714286,-21.14285714,6.857142857
BE,10/13/2020,-15.21428571,-2.428571429,15.92857143,-16.42857143,-20.07142857,7.428571429
BE,10/14/2020,-14.64285714,-4.071428571,19.57142857,-14.64285714,-18.21428571,7.428571429
BE,10/15/2020,-18,-2.857142857,12.07142857,-15.5,-19.14285714,8.571428571
BE,10/16/2020,-19.14285714,-0.142857143,18.07142857,-13.85714286,-19.92857143,9.142857143
BE,10/17/2020,-18.21428571,-4.857142857,36.35714286,-15,-4.642857143,6.642857143
BE,10/18/2020,-17.07142857,-10.85714286,36,-14.35714286,-1.214285714,4.928571429
BE,10/19/2020,-29.78571429,-4.428571429,25.07692308,-20,-25,9.714285714
BE,10/20/2020,-32.07142857,-2.285714286,9.857142857,-23,-25.42857143,10.85714286
BE,10/21/2020,-32.21428571,-3.5,11.92857143,-21.57142857,-24.57142857,10.71428571
BE,10/22/2020,-34.21428571,-0.285714286,13.71428571,-21.85714286,-25.28571429,11.71428571
BE,10/23/2020,-38.28571429,2.428571429,14.64285714,-21.42857143,-26.07142857,12.92857143
BE,10/24/2020,-40.28571429,-4.5,16.21428571,-27.35714286,-15.71428571,11.14285714
BE,10/25/2020,-48.85714286,-8.285714286,0.714285714,-30.07142857,-16.71428571,8.357142857
BE,10/26/2020,-31,-5.285714286,11.07692308,-27.64285714,-29,11.78571429
BE,10/27/2020,-30.92857143,-1.214285714,7.785714286,-27.5,-29.14285714,12.42857143
BE,10/28/2020,-32.92857143,-4.428571429,-1.5,-33.92857143,-33,13.35714286
BE,10/29/2020,-32.21428571,3.071428571,-13.64285714,-36.5,-34.85714286,15.21428571
BE,10/30/2020,-31.42857143,9.428571429,0.428571429,-33.14285714,-35.35714286,15.71428571
BE,10/31/2020,-31,-1.571428571,44.85714286,-22.85714286,-17.5,10.35714286
BE,11/1/2020,-47.35714286,-14.28571429,0.357142857,-35.92857143,-21.85714286,9
BE,11/2/2020,-55.07142857,-19,20.14285714,-55.85714286,-61.64285714,21.78571429
BE,11/3/2020,-50.42857143,-8.214285714,45.38461538,-49.92857143,-53.21428571,19.28571429
BE,11/4/2020,-52,-14.21428571,62.42857143,-46.78571429,-50.07142857,17.28571429
BE,11/5/2020,-49.92857143,-6.285714286,63.71428571,-47.14285714,-52.35714286,19.78571429
BE,11/6/2020,-53.85714286,-6,60.78571429,-46.78571429,-51.92857143,21.28571429
BE,11/7/2020,-57.57142857,-15.35714286,88.5,-33.64285714,-25.64285714,13.21428571
BE,11/8/2020,-52.21428571,-15.42857143,72,-30.92857143,-22,8.571428571
